Azimuth,Elevation,cos,shade,refl,block,spill,absorb,opt,cos_se,shade_se,refl_se,block_se,spill_se,abs_se,opt_se,1,2,3,4,5,6,7,8,9,10,,1,2,3,4,5,6,7,8,9,10,
170.0,20.0,0.96799340251,0.914389121922,0.96,0.998419019615,0.99980535319,1.0,0.848206947389,0.0,0.0168953223318,2.9045649593e-15,0.000510525816323,0.000187831927951,3.33066907388e-16,0.0154045007999,0.131701680558,0.433686630713,0.701389806852,0.869335798655,0.949884005269,0.982031440604,0.99347551895,0.997245123937,0.998656040939,0.99980535319,,0.11175152259,0.367899280994,0.595047914773,0.737526932259,0.805854349208,0.833123735099,0.842826146198,0.846029720864,0.847229863958,0.848206947389,
180.0,20.0,0.971162341665,0.873254072002,0.96,0.998426674374,0.999756721476,1.0,0.812670669333,0.0,0.00870582222146,1.62487502355e-15,0.000227525125525,0.000354040680526,3.33066907388e-16,0.00827353847122,0.128511941143,0.427549073005,0.699369536649,0.866888170828,0.948609764151,0.981032445565,0.992923099057,0.997196673429,0.998590480417,0.999756721476,,0.104448029214,0.347555692363,0.568501077973,0.704675580942,0.771092621883,0.79744924216,0.807113336262,0.810589235302,0.81172232365,0.812670669333,
190.0,20.0,0.968120546385,0.910205145521,0.96,0.998375324371,0.999921453558,1.0,0.844495672509,0.0,0.0162660584587,2.79359558337e-15,0.000929224526624,0.000144310158449,0.0,0.0145548667418,0.130114400809,0.434978490531,0.701836396045,0.870523260707,0.94837495671,0.980439317549,0.99286473845,0.996983284266,0.998762788809,0.999921453558,,0.109858936617,0.367353263783,0.592755737257,0.735207385459,0.800966195126,0.828038522174,0.838534642502,0.84201327847,0.84351585215,0.844495672509,
200.0,20.0,0.958906198354,0.955699584839,0.96,0.996672480176,0.999813032142,1.0,0.876681950231,0.0,0.0110956333156,1.78897550134e-15,0.0013717312591,0.000249793790752,2.57992517097e-16,0.0110132800846,0.128094479445,0.432538771611,0.705715082321,0.867982325482,0.947058862408,0.979482621042,0.992541356593,0.997095070713,0.99893641734,0.999813032142,,0.112323540621,0.379242480656,0.618772978415,0.761090517127,0.830429229112,0.858853598778,0.870299433254,0.874296717149,0.875914241821,0.87668195023,
210.0,20.0,0.943633578563,0.985488287677,0.96,0.995257497432,0.999779001526,1.0,0.888308421979,0.0,0.00800665082808,1.18928674051e-15,0.0013603117022,0.000321518375064,2.57992517097e-16,0.00625215570219,0.13158743346,0.427438030931,0.700317066465,0.863281857223,0.944730744674,0.978752999491,0.991365611581,0.996860550352,0.998873706723,0.999779001526,,0.116922948759,0.379800814045,0.622254351311,0.767033757099,0.839396774941,0.869624780409,0.880833870579,0.885712445413,0.887502396572,0.888308421979,
220.0,20.0,0.922495927091,0.986559487221,0.96,0.994021962121,0.999657996422,1.0,0.868175576833,0.0,0.022015683628,3.40234000161e-15,0.00215433276791,0.000220205244313,4.46856147585e-16,0.0197048990006,0.125001343926,0.407446551679,0.682862247462,0.852884827373,0.936124893669,0.974562052052,0.98939009999,0.995628942036,0.99826877195,0.999657996422,,0.108564369494,0.353877996915,0.593045851665,0.740715453819,0.813011416916,0.846392363875,0.859244979536,0.864677782366,0.866969959882,0.868175576833,
230.0,20.0,0.895770772566,0.985821337455,0.96,0.993031872056,0.999300180808,1.0,0.841244201596,0.0,0.0124232960968,1.98726820202e-15,0.00120347082095,0.000535297132391,0.0,0.00941768106614,0.116316040118,0.390056937348,0.657477512249,0.833548327178,0.924368987608,0.968694179938,0.987468128857,0.994225911117,0.997523361876,0.999300180808,,0.0978971911419,0.328324665117,0.553435655718,0.701690960546,0.778153897098,0.815471915527,0.831280413837,0.836967751006,0.839747101773,0.841244201596,
240.0,20.0,0.863828732633,0.972134889432,0.96,0.991404916627,0.998767572743,1.0,0.798252530639,0.0,0.00848167768209,1.42481024553e-15,0.000393093726548,0.000585215430215,2.10650008115e-16,0.00669528988576,0.112173255508,0.370784824346,0.630689300381,0.810139863243,0.912211156093,0.961219243656,0.982837623383,0.992950298289,0.99661829825,0.998767572743,,0.0896480890115,0.296331340846,0.504064204713,0.647494304811,0.729080771285,0.768240742514,0.785520339826,0.793605226254,0.796536476546,0.798252530639,
250.0,20.0,0.827147402195,0.893437943009,0.96,0.990519670605,0.997524120783,1.0,0.700971148382,0.0,0.014330630118,3.01512945578e-15,0.00196965672803,0.000914973714808,0.0,0.0101843396102,0.102712137836,0.343635124733,0.599333270496,0.779880622697,0.88778104352,0.945640032381,0.974426909077,0.988433674165,0.994893719877,0.997524120783,,0.0721440635719,0.241454558409,0.421173591866,0.548013800602,0.623822611272,0.664485156179,0.68472063614,0.694574946764,0.699119616335,0.700971148382,
260.0,20.0,0.786332720948,0.782705275437,0.96,0.988829902639,0.994607610266,1.0,0.581093685439,0.0,0.00800088166215,2.21933554853e-15,0.00150081895346,0.00105932787287,2.57992517097e-16,0.00507354771428,0.0907617839739,0.304266893657,0.541209938729,0.733782921746,0.85645960507,0.924243223596,0.961069075385,0.980579684832,0.989366297062,0.994607610266,,0.0530238819253,0.177762129667,0.316195967011,0.428716566475,0.500381667581,0.539991863527,0.56150548904,0.572904795733,0.578032431049,0.581093685439,
270.0,20.0,0.742150946454,0.697369125102,0.96,0.994252716889,0.990094864772,1.0,0.489100048808,0.0,0.0114136311928,1.41308321282e-15,0.00205956450199,0.00147550717238,0.0,0.00777633745836,0.0753822029636,0.269662524046,0.494576156694,0.684609763643,0.815672220679,0.896159485051,0.943433711242,0.96715166637,0.982247930366,0.990094864772,,0.0372441213637,0.133211777999,0.24432012242,0.338185818062,0.402952491192,0.442692691236,0.466044164154,0.477769165324,0.485224558225,0.489100048808,
280.0,20.0,0.695574227258,0.697193021132,0.96,0.999225762456,0.986720311399,1.0,0.45901573208,0.0,0.00598458678836,7.95186342527e-16,0.000508988226295,0.00295490647851,7.44760245974e-17,0.00470832508886,0.0711072817549,0.255711807061,0.475732915711,0.655153069312,0.786671201363,0.872820359412,0.923934382212,0.956911497227,0.976618784172,0.986720311399,,0.0330812533012,0.118966065793,0.221305291692,0.304762448713,0.365950587989,0.406021956367,0.429805863969,0.445149084455,0.454315057592,0.45901573208,
290.0,20.0,0.64783940216,0.835170764331,0.96,0.999367378731,0.983082101407,1.0,0.510316717592,0.0,0.0144006825841,2.29429676581e-15,0.000795089562559,0.003422130423,3.33066907388e-16,0.0105045949622,0.0610229187231,0.2238053745,0.425747186382,0.616659208421,0.758510244299,0.855616394253,0.916852640986,0.95065803212,0.97060546753,0.983082101407,,0.0316895252212,0.116196294275,0.220998755714,0.320090616093,0.393731779487,0.444151474061,0.475946371025,0.49349145039,0.503839776586,0.510316717592,
300.0,20.0,0.600507736452,0.951246968783,0.96,0.998262505988,0.976078821144,1.0,0.534325053321,0.0,0.0227555633135,5.69875434584e-15,0.000780445647451,0.00193825349848,0.0,0.0119728451433,0.0451718269326,0.177403373804,0.355111713425,0.539487339591,0.69716116185,0.809555539233,0.885191346169,0.931947804137,0.958972188538,0.976078821144,,0.0247377271418,0.0971267458035,0.194409496525,0.295310466561,0.381598975989,0.443156600596,0.484577274664,0.510170291924,0.52495517902,0.534325053321,
310.0,20.0,0.555485181897,1.00882274379,0.96,0.997304310441,0.968423724438,1.0,0.519578483222,0.0,0.018977913023,4.5558391075e-15,0.0013535364329,0.00209822605464,9.24223159705e-16,0.00978744874754,0.0334999277899,0.143378095986,0.299257763621,0.469533308997,0.626026989539,0.75208231577,0.846509138066,0.908438068913,0.945023342711,0.968423724438,,0.0179870932982,0.076941899018,0.160529060137,0.251871307814,0.335855323548,0.40349440301,0.454146736496,0.487393573965,0.507017350433,0.519578483222,
320.0,20.0,0.514925265469,0.99839300695,0.96,0.998471559689,0.963226040714,1.0,0.474649066974,0.0,0.0237884683982,2.07466197587e-15,0.000669864488692,0.00356484031343,3.64856516669e-16,0.0105713850617,0.0255417588569,0.116138024486,0.249306751959,0.405397377621,0.561960024831,0.696694884131,0.805073826367,0.877628656841,0.930057237937,0.963226040714,,0.0126008182509,0.0572401200912,0.122836082519,0.199764296896,0.276925150184,0.343339454197,0.396724610668,0.432470263745,0.45830002531,0.474649066974,
330.0,20.0,0.480959638879,0.997127900585,0.96,0.999856320338,0.955689086686,1.0,0.439933867431,0.0,0.0122382129043,1.14654382509e-15,0.000263958693383,0.00352603294888,2.10650008115e-16,0.00606376349394,0.0207507452194,0.0937214914111,0.210419032354,0.355485560085,0.510029391379,0.649735002988,0.7692347851,0.855792652873,0.915627104801,0.955689086686,,0.00954914310979,0.0431504128028,0.0968571583583,0.163634105382,0.234781927024,0.299101112364,0.354092845793,0.393942522972,0.421489707094,0.439933867431,
340.0,20.0,0.455364611904,1.00238625984,0.96,0.999925705795,0.945511324477,1.0,0.414283374675,0.0,0.0156057425566,1.51536292395e-15,0.000222882615156,0.00360319949047,2.57992517097e-16,0.00627695056742,0.0152746295751,0.0747035769485,0.176692477789,0.305475307219,0.45389475958,0.599140599544,0.724085904154,0.827420093331,0.899451670704,0.945511324477,,0.00669726374023,0.0327473480391,0.0774509676963,0.133853587704,0.198891216743,0.262548065416,0.317279790649,0.36254995448,0.394104001747,0.414283374675,
350.0,20.0,0.439382807579,0.997890492173,0.96,1.0,0.942513934381,1.0,0.39671229449,0.0,0.0141287314491,1.50434195642e-15,0.0,0.00585710389907,4.46856147585e-16,0.00472119431171,0.0110308478216,0.0677414121479,0.155896678504,0.277329518621,0.423578246001,0.564125209795,0.698667119665,0.804297439855,0.889508137509,0.942513934381,,0.00463498820763,0.028514688303,0.0656356478897,0.1167532592,0.178304041486,0.237468222227,0.294104849611,0.338556671857,0.374413170533,0.39671229449,
360.0,20.0,0.433735370367,0.986273969475,0.96,1.0,0.942612083579,1.0,0.387089254314,0.0,0.0314090156637,3.41292020177e-15,0.0,0.00476690254169,2.57992517097e-16,0.0114718038708,0.0126464900629,0.0657481754728,0.151091986148,0.267672617138,0.409961182722,0.55717267687,0.693282128737,0.807715852418,0.88386977308,0.942612083579,,0.00520974316695,0.0270203254088,0.0620749040704,0.109967045288,0.168370359939,0.228805843911,0.284721290668,0.331700666271,0.3629810207,0.387089254314,
0.0,30.0,0.500054419842,0.992669962619,0.96,1.0,0.973329718291,1.0,0.463827252168,0.0,0.0271471183748,2.44550766027e-15,0.0,0.00244219251598,2.26946842608e-16,0.0128938087278,0.0183720534614,0.0838409035596,0.192568886042,0.334371525644,0.498850982109,0.652967978971,0.785361223821,0.878052707657,0.939426137814,0.973329718291,,0.00875817080863,0.0399805365673,0.091796577788,0.159338838409,0.237719335405,0.31115540023,0.374269823909,0.418436150314,0.447659703067,0.463827252168,
10.0,30.0,0.504285935867,1.00175023609,0.96,1.0,0.975155835407,1.0,0.472908380526,0.0,0.0215424306407,1.91911290737e-15,0.0,0.00156735480611,1.82428258335e-16,0.00966316973371,0.0182868601066,0.0889070912997,0.200967965438,0.355518487539,0.514573815382,0.66722913565,0.796817665463,0.887982711771,0.942266301731,0.975155835407,,0.00886217408698,0.0431216750548,0.0974469664237,0.172407329296,0.249565445656,0.323569252061,0.386414601469,0.43060641552,0.456956193476,0.472908380526,
20.0,30.0,0.517351847965,0.993048870164,0.96,0.999933620976,0.974768351243,1.0,0.480725047972,0.0,0.0206563404403,1.88998962602e-15,0.000199137072685,0.00571691133364,2.35513868803e-16,0.00996511976583,0.0237236691187,0.101369125243,0.222847382717,0.37661942151,0.541360919619,0.692802841442,0.812275233113,0.896186228609,0.947772274651,0.974768351243,,0.0117208957775,0.0500173661024,0.109924622898,0.185764908244,0.267024311777,0.341684980993,0.400585048145,0.441979721393,0.467412628343,0.480725047972,
30.0,30.0,0.538664858575,1.00812368413,0.96,0.999811345708,0.977928679086,1.0,0.509725541062,0.0,0.0206724504583,3.68185844624e-15,0.000231105475308,0.00238060544767,8.78059380302e-16,0.0114417224542,0.0221707207087,0.111056702236,0.247569643415,0.412470660373,0.574690302694,0.719624344222,0.827474389841,0.905968633065,0.951265257671,0.977928679086,,0.0115676277883,0.0579134044721,0.129054383794,0.21497340789,0.29952123087,0.375067296415,0.431276962972,0.472180357577,0.495812365654,0.509725541062,
40.0,30.0,0.56721229965,0.991644563365,0.96,0.999089910863,0.97869797209,1.0,0.527986327198,0.0,0.016323799225,3.99749671782e-15,0.00049141744494,0.00475664332496,3.94090079443e-16,0.00848926889152,0.0328119457116,0.13515779729,0.284273934479,0.459947180308,0.621898310864,0.75844061135,0.857790271281,0.920642557842,0.958584644386,0.97869797209,,0.0177010842828,0.072913140446,0.153351465467,0.248113505152,0.335484469753,0.409169424002,0.462747533923,0.496655339595,0.517131669252,0.527986327198,
50.0,30.0,0.601594260151,0.98575401316,0.96,0.997693802551,0.98518813636,1.0,0.55958142839,0.0,0.0232194827626,5.42193643186e-15,0.000701555786298,0.00243720293179,3.94090079443e-16,0.0136540592154,0.0413412311201,0.165180051073,0.339151851932,0.521817463323,0.67984032117,0.797349783901,0.882029633209,0.936912697968,0.969344910727,0.98518813636,,0.0234609500536,0.0937781139334,0.192579859904,0.296365552451,0.386162804059,0.452871327872,0.500994739537,0.532169722224,0.550574197099,0.55958142839,
60.0,30.0,0.640151336672,0.981373718224,0.96,0.998202512095,0.986954225411,1.0,0.594165255371,0.0,0.0127776266657,2.72321662867e-15,0.000994721880667,0.00280091404518,4.46856147585e-16,0.00866610933321,0.0503435933393,0.197689738047,0.383630375504,0.574147792808,0.722065702473,0.832105392104,0.903669556274,0.94841172686,0.972857686423,0.986954225411,,0.0303210610323,0.11899754047,0.230928331868,0.345620684,0.434662543376,0.500918105543,0.544013779778,0.570956102728,0.585678040472,0.594165255371,
70.0,30.0,0.681157828458,0.919255228745,0.96,0.998906586752,0.989182255086,1.0,0.593968196528,6.29437290638e-17,0.0238602588473,5.79766074666e-15,0.000598594556242,0.00155516518827,1.54180018714e-16,0.015894755525,0.0669075831164,0.237918222634,0.448806530881,0.6417138857,0.780921101011,0.870748767057,0.929039025875,0.961032816367,0.980020283073,0.989182255086,,0.040159292202,0.142815488619,0.269448888204,0.385328725136,0.468937610624,0.522843125603,0.557845873683,0.577060821475,0.588459272878,0.593968196528,
80.0,30.0,0.722996162084,0.852976017089,0.96,0.997890625734,0.992328420507,1.0,0.586250058503,0.0,0.00406752552489,1.03733098793e-15,0.000632975738108,0.00150340720469,1.48952049195e-16,0.00323425734236,0.0768124863604,0.275498081203,0.499159696263,0.687218453607,0.817764173661,0.897259672767,0.942121922336,0.969527702584,0.983489147281,0.992328420507,,0.0453782725022,0.162762393693,0.294890348055,0.406002797869,0.483118491839,0.5300841828,0.556588597209,0.572780265492,0.581026630694,0.586250058503,
90.0,30.0,0.764254375179,0.839651156208,0.96,0.995591677823,0.994955457308,1.0,0.610225551091,0.0,0.0222464485801,5.70459124155e-15,0.00185882529767,0.00157701371902,0.0,0.0159316316406,0.0889829468541,0.30143057652,0.534726795652,0.721942464746,0.843346917944,0.916522558613,0.955227156815,0.976636921007,0.988896741933,0.994955457308,,0.0545852995648,0.184841194916,0.327905915075,0.442758377517,0.517246620244,0.562110350211,0.585855940816,0.598993197029,0.606514276211,0.610225551091,
100.0,30.0,0.803750693324,0.883265190893,0.96,0.99392398575,0.997038780946,1.0,0.675386341908,0.0,0.0200387338589,4.4716635668e-15,0.00167548580556,0.00158201852531,0.0,0.015898387013,0.100166848089,0.328705216074,0.571274793829,0.757998420583,0.870370659225,0.936578268497,0.968658774745,0.984705468954,0.993013892924,0.997038780946,,0.0678689814459,0.222658702775,0.387007146463,0.513487449117,0.589617848872,0.63441999795,0.656164893911,0.667038710356,0.672656255851,0.675386341908,
110.0,30.0,0.840517219722,0.93816433348,0.96,0.991717935124,0.998510485801,1.0,0.749611839511,0.0,0.0173026936088,3.24633464937e-15,0.0012364813885,0.000342591738178,0.0,0.0136209575542,0.10660418223,0.350453099782,0.607882013129,0.789581177105,0.89563714276,0.949872204444,0.978217946807,0.990444254711,0.995656040369,0.998510485801,,0.0800045218727,0.263139241945,0.456358174626,0.592755737257,0.672401721512,0.71309710956,0.73438767541,0.743552280083,0.747468824591,0.749611839511,
120.0,30.0,0.873769709501,0.983784137718,0.96,0.994155402211,0.999042769554,1.0,0.819600571985,0.0,0.0153460070489,2.51900772257e-15,0.00161729878927,0.000601622789063,0.0,0.0117017948115,0.111994326179,0.379302299945,0.64312729188,0.821334944825,0.917662819194,0.963751716273,0.984222771049,0.993046945983,0.997149931064,0.999042769554,,0.0918718433184,0.311199704258,0.527638737294,0.673827661197,0.752850994246,0.790660291319,0.807448609988,0.814685048619,0.818044628203,0.819600571985,
130.0,30.0,0.902877604333,1.0072003788,0.96,0.994055814535,0.999469909019,1.0,0.867354498319,0.0,0.00355587294435,5.67192505161e-16,0.00179108245854,0.000213830279606,1.48952049195e-16,0.00360811459353,0.123001845728,0.408632048907,0.673448311879,0.843226746294,0.933794979659,0.973802914975,0.988953135144,0.995551741398,0.998320970482,0.999469909019,,0.10674978598,0.354619704506,0.584424527275,0.731758855703,0.810359333318,0.845080006717,0.85822684218,0.86395386481,0.866356887926,0.867354498319,
140.0,30.0,0.927339501262,0.993617923859,0.96,0.994761977418,0.999663672534,1.0,0.879637832878,0.0,0.0252530756188,3.76895780982e-15,0.000612795289499,0.000330445955653,0.0,0.0226074034818,0.125006643533,0.419084053193,0.685459423864,0.854706520284,0.939388355798,0.975552115339,0.990721325987,0.99603871627,0.998339463638,0.999663672534,,0.109980729929,0.368753202648,0.603130064272,0.752075075051,0.826600266311,0.858433480272,0.871778743042,0.876453416711,0.878476006782,0.879637832878,
150.0,30.0,0.946764831802,0.992238433965,0.96,0.996068753058,0.999851728105,1.0,0.898161364139,0.0,0.0260610602971,3.73198460075e-15,0.000467235693124,0.000324026674964,0.0,0.0236062799969,0.127727154661,0.428013234743,0.702405635916,0.868491661629,0.948172135685,0.980634031185,0.992479738913,0.996486403145,0.998665733195,0.999851728105,,0.114762143805,0.384539805531,0.630967362802,0.780213435702,0.851786849707,0.880926926144,0.891547576714,0.895138426746,0.897093962071,0.898161364139,
160.0,30.0,0.960860913452,0.994024803418,0.96,0.997815890406,0.999820862918,1.0,0.914747150108,0.0,0.013913304942,1.93351005522e-15,0.00141420850943,0.000339158998816,2.9790409839e-16,0.0126923335362,0.132931652284,0.438341660793,0.707073423932,0.873019989957,0.949069476794,0.981184036987,0.993396400284,0.997765557469,0.999114798905,0.999820862918,,0.121638676354,0.401036641327,0.646935971421,0.798780757816,0.868316528644,0.89769471785,0.908869596416,0.91286961724,0.914102603475,0.914747150108,
170.0,30.0,0.969424211736,0.997031273701,0.96,0.997381565757,0.99996382055,1.0,0.925421170781,0.0,0.0224804033695,3.16325900689e-15,0.00120113951696,0.000108538350217,1.48952049195e-16,0.0208818459312,0.134409727492,0.441605298859,0.712825661488,0.875270422878,0.951967226057,0.983795800074,0.994137708137,0.998048439075,0.999199385103,0.99996382055,,0.124346866984,0.408674039965,0.659668162235,0.809996690308,0.880980296248,0.910451541019,0.920026684948,0.923651746584,0.924713674795,0.925421170781,
180.0,30.0,0.972334810024,1.00087263962,0.96,0.998100858403,0.999929375678,1.0,0.932416759714,0.0,0.00959244798433,1.39132695859e-15,0.000843513153301,0.00012974953203,1.48952049195e-16,0.00918228661622,0.132169974497,0.442538144757,0.716673523592,0.875434215224,0.952450637136,0.983243729811,0.99400002049,0.998072119968,0.999500087233,0.999929375678,,0.123226094813,0.412643954577,0.668264854269,0.816329942574,0.888140100884,0.916855953423,0.926884058998,0.930684284051,0.932015799707,0.932416759714,
190.0,30.0,0.969553374698,0.996757306389,0.96,0.997024972933,0.999928291777,1.0,0.924928523673,0.0,0.0165766395608,2.35396082414e-15,0.000528335269199,0.000131743093191,1.48952049195e-16,0.0156469561028,0.133247945994,0.43834593592,0.711162434177,0.874565048748,0.951712134915,0.98235384738,0.993123410375,0.99794871387,0.999128842883,0.999928291777,,0.123228831742,0.405452675265,0.657789260903,0.808941604418,0.880319328044,0.908671169109,0.918633588404,0.923093413195,0.924188184546,0.924928523673,
200.0,30.0,0.961120199943,1.00240635938,0.96,0.997117042582,1.0,1.0,0.922235386149,0.0,0.0286087615395,4.11846355543e-15,0.000844238439717,2.23428073792e-16,1.48952049195e-16,0.0268065222108,0.133905916185,0.437398868817,0.711884879298,0.876350075857,0.949707374776,0.981651302748,0.994304253645,0.997867126253,0.999375602745,1.0,,0.123527156935,0.403453349085,0.656609644772,0.808223160719,0.875856766325,0.905295167955,0.916972272879,0.920262060789,0.92166063119,0.922235386149,
210.0,30.0,0.947156192497,1.00190602065,0.96,0.996218209295,0.999782099695,1.0,0.907357443488,0.0,0.0103406739156,1.54795510258e-15,0.00148741240797,0.000317434264581,0.0,0.00889033542682,0.128744571111,0.428920665675,0.693106255783,0.858468450941,0.942880739159,0.979110726297,0.992144754603,0.997037079609,0.998900217806,0.999782099695,,0.116847683229,0.389254164661,0.629041933688,0.779110453566,0.855711605001,0.88859306253,0.900422066979,0.904866838664,0.906555523473,0.907357443488,
220.0,30.0,0.927865920513,0.996188259449,0.96,0.994302165926,0.999627820263,1.0,0.881969695856,0.0,0.00563642379792,8.09016707059e-16,0.00158025547474,0.000306298794076,0.0,0.00441022357764,0.126266821121,0.419587926423,0.686175218089,0.858039418196,0.941198402649,0.977471427079,0.992032994595,0.996996344139,0.998639502404,0.999627820263,,0.111402564222,0.370207880081,0.605404451754,0.757046705449,0.830423755255,0.862419816454,0.875269695188,0.879648780592,0.881097984168,0.881969695856,
230.0,30.0,0.903543118663,1.00206631011,0.96,0.993798381656,0.999585260702,1.0,0.863446164596,0.0,0.0231563723533,3.55149916477e-15,0.0011692828545,0.000370868578419,2.9790409839e-16,0.0200919103388,0.124803703682,0.407335991944,0.668948651547,0.840709042311,0.932089956022,0.972490264385,0.989336112647,0.995798300333,0.998541298201,0.999585260702,,0.107748764837,0.351806142133,0.57783674067,0.726163205635,0.805127694724,0.840016689219,0.854578516652,0.860170061328,0.862544346696,0.863446164596,
240.0,30.0,0.874579319319,0.991166405697,0.96,0.993761955715,0.999047256024,1.0,0.826202043232,0.0,0.0194427978284,3.07884282026e-15,0.00157352284089,0.000216028431405,2.10650008115e-16,0.0164520532513,0.118656989521,0.384917675054,0.647732791679,0.819505467624,0.919407483449,0.965050400345,0.985866622966,0.993506495777,0.997492299806,0.999047256024,,0.0981476200884,0.31833213961,0.535656568977,0.677711362564,0.760348809536,0.798089683401,0.815306331361,0.821621793592,0.824915686895,0.826202043232,
250.0,30.0,0.841476534028,0.949007185714,0.96,0.993741892332,0.997933121621,1.0,0.760253017043,0.0,0.0227553158565,4.13392255091e-15,0.00100637472043,0.000498298435922,1.48952049195e-16,0.0183140195765,0.1062350378,0.360254616674,0.610506112902,0.794560656744,0.90110852756,0.954414038996,0.979060998978,0.991106044436,0.995723323105,0.997933121621,,0.0809542360197,0.274433176896,0.465120450827,0.605329186224,0.6864914288,0.727088287427,0.745882774596,0.755048747733,0.758571174555,0.760253017043,
260.0,30.0,0.804865009003,0.90975625435,0.96,0.993692048837,0.997316402519,1.0,0.696635853832,0.0,0.0243469322808,5.09331072366e-15,0.00102849282849,0.000759185530276,2.10650008115e-16,0.0188841346518,0.0954203676602,0.331379365107,0.57775431783,0.764009525339,0.875255835996,0.936385896541,0.967842772098,0.985157307172,0.993493422116,0.997316402519,,0.0666743122091,0.231481191401,0.403517666902,0.533643558155,0.611355902511,0.654087565272,0.676062363217,0.688155481254,0.693971454056,0.696635853832,
270.0,30.0,0.765526673219,0.890364535562,0.96,0.99481873999,0.994448869405,1.0,0.647338299893,0.0,0.0150024625666,3.37204543144e-15,0.00205431121068,0.00160669261553,0.0,0.0120773923086,0.0903852709347,0.30402308138,0.538528267705,0.72544244319,0.847745120581,0.917340747248,0.95683429169,0.977004261933,0.988849075068,0.994448869405,,0.058854907834,0.197912764848,0.350567682042,0.472251517715,0.551863290365,0.597121138019,0.622837317056,0.635974573269,0.643692711294,0.647338299893,
280.0,30.0,0.724423226025,0.89526311057,0.96,0.997155318431,0.993072856946,1.0,0.616531434074,0.0,0.0160346670745,3.76232944704e-15,0.000874089859225,0.000827378239231,2.57992517097e-16,0.0105161407604,0.0768258184564,0.269117215193,0.497775528627,0.69386815053,0.822329850492,0.90149850074,0.94613576344,0.970684060624,0.985558236572,0.993072856946,,0.0476964508381,0.167081266673,0.309062163195,0.430814422077,0.510530198005,0.559700484775,0.587394094565,0.602634680236,0.611866339654,0.616531434074,
290.0,30.0,0.682723550117,0.963574417598,0.96,0.998491681503,0.990736281804,1.0,0.624742219207,0.0,0.0192802635451,4.29062059358e-15,0.000571253290314,0.000873808056527,1.48952049195e-16,0.0120236176217,0.0633695446319,0.230025309759,0.437714316711,0.635167981079,0.777751999342,0.875634209702,0.928408443833,0.962272161847,0.979589767766,0.990736281804,,0.0399399958157,0.145009307771,0.275987752214,0.400530309577,0.490423353679,0.552173931736,0.585450875416,0.606800285227,0.61770968174,0.624742219207,
300.0,30.0,0.641816887368,0.996950463121,0.96,0.997222081071,0.988750533284,1.0,0.605660354557,0.0,0.0139560103713,2.95567559582e-15,0.000572979254568,0.00325074672819,3.33066907388e-16,0.00744109169475,0.0534399283358,0.197693868372,0.385695296592,0.571859157785,0.725764067101,0.833105262131,0.905113213837,0.948515326424,0.97490547351,0.988750533284,,0.0327295580047,0.121110449177,0.236259868348,0.350299463061,0.444560644854,0.510315349128,0.554427792255,0.581008840659,0.597175876587,0.605660354557,
310.0,30.0,0.603287306468,0.995009856834,0.96,0.998054967239,0.98520414575,1.0,0.566642703605,0.0,0.0225976294853,5.0949439803e-15,0.00138309276319,0.00236208664951,4.46856147585e-16,0.0136895630956,0.0426731287378,0.162821234058,0.336459413719,0.515464956776,0.675358013234,0.800341381742,0.881502270255,0.93429742652,0.966513042076,0.98520414575,,0.0245256151925,0.0936631629416,0.193544627157,0.29647639805,0.388442665397,0.460313036131,0.507028298146,0.537350727643,0.555887943545,0.566642703605,
320.0,30.0,0.568822038318,0.994191131753,0.96,0.999349140649,0.981689568664,1.0,0.5326062623,0.0,0.0264229505092,6.57810655445e-15,0.000931941537805,0.00140943251894,8.5997505699e-16,0.0139577551294,0.0325331395037,0.136794787396,0.292065610524,0.463832077613,0.626300137885,0.759966375305,0.856690924649,0.923204784691,0.960451604989,0.981689568664,,0.0176554688098,0.0741479512991,0.158420256822,0.251619510404,0.339786236931,0.41234334861,0.464823950253,0.500876139308,0.521091776538,0.5326062623,
330.0,30.0,0.540051790646,1.01750758825,0.96,0.999628026636,0.977765287852,1.0,0.515604463218,0.0,0.0160996203337,3.97732653173e-15,0.000346906377813,0.00383144943166,1.13926410815e-15,0.00828379922836,0.0257031862585,0.111908876591,0.25254955672,0.415798014105,0.579011275035,0.722974690153,0.831539731775,0.906894982764,0.949892491466,0.977765287852,,0.0135423216128,0.0589985965738,0.133161144824,0.219248490016,0.305302992068,0.381207595231,0.438468242285,0.47823170622,0.500905789365,0.515604463218,
340.0,30.0,0.518373618847,1.00041917524,0.96,0.999890012257,0.975556892948,1.0,0.485640571339,0.0,0.0219476731202,1.90363593771e-15,0.00020870562261,0.00299547537653,2.57992517097e-16,0.0119505714054,0.023036182895,0.099812671396,0.222442994413,0.3749042041,0.535569104381,0.686316022043,0.804705715226,0.892247803001,0.944696933045,0.975556892948,,0.0114734318367,0.0496843731498,0.110748666417,0.186651673038,0.266603052885,0.341683840606,0.400619031672,0.44414987752,0.470271578111,0.485640571339,
